writer	producer	coop	genderUncategorized_w	genderUncategorized_p
nm3186529	nm0397500	1	False	False
nm3186529	nm0458868	4	False	False
nm3186529	nm0697877	2	False	False
nm3186529	nm1415004	1	False	False
nm3186529	nm4702370	1	False	False
nm3186570	nm3145883	1	False	False
nm3188409	nm0137639	3	False	False
nm3188409	nm0172670	1	False	False
nm3188409	nm0213928	1	False	False
nm3188409	nm0326177	2	False	False
nm3188409	nm1415004	1	False	False
nm3188409	nm4702370	1	False	False
nm3189831	nm0459425	1	False	False
nm3189831	nm0587571	2	False	False
nm3189831	nm2166024	1	False	False
nm3189936	nm0366793	2	False	False
nm3189936	nm0555684	1	False	False
nm3189936	nm1016998	1	False	False
nm3189936	nm1479574	1	False	False
nm3192038	nm2672788	1	False	False
nm3192084	nm3495329	1	False	False
nm3192084	nm8703271	1	False	False
nm3192156	nm0529123	1	False	False
nm3195822	nm0384066	1	False	False
nm3195822	nm1624935	1	False	False
nm3195822	nm1691098	1	False	False
nm3195822	nm2584711	1	False	False
nm3195822	nm3222555	2	False	False
nm3197271	nm0514379	1	False	False
nm3198875	nm0501904	1	False	False
nm3198875	nm1660780	1	False	False
nm3199846	nm0489539	1	False	False
nm3200587	nm0366793	2	False	False
nm3200587	nm0555684	1	False	False
nm3200587	nm1016998	1	False	False
nm3200587	nm1479574	1	False	False
nm3207866	nm0187351	1	False	False
nm3207866	nm0343239	1	False	False
nm3207866	nm0573573	1	False	False
nm3207866	nm0609588	1	False	False
nm3208841	nm0950041	2	False	False
nm3208841	nm4017620	1	False	False
nm3211972	nm7162046	1	False	False
nm3213569	nm0159954	1	False	False
nm3216671	nm2584711	1	False	False
nm3216671	nm9040466	1	False	False
nm3219272	nm0299263	1	False	False
nm3220821	nm3432889	1	False	False
nm3224440	nm0097004	1	False	False
nm3224440	nm0137639	1	False	False
nm3224440	nm0313394	1	False	False
nm3224440	nm0519997	1	False	False
nm3226880	nm0197161	1	False	False
nm3226880	nm0628255	1	False	False
nm3227982	nm0325140	1	False	False
nm3227982	nm3226753	1	False	False
nm3228347	nm4706903	1	False	False
nm3231144	nm0713753	1	False	False
nm3237571	nm3873554	1	False	False
nm3239009	nm7315619	1	False	False
nm3239009	nm8514822	1	False	False
nm3239009	nm8514823	1	False	False
nm3240303	nm0036896	1	False	False
nm3241041	nm0121353	1	False	False
nm3241041	nm5838621	1	False	False
nm3243635	nm0333335	1	False	False
nm3243635	nm0485130	1	False	False
nm3243635	nm0536841	1	False	False
nm3243635	nm0637833	2	False	False
nm3243635	nm0887184	1	False	False
nm3243635	nm1016998	1	False	False
nm3245634	nm0539103	1	False	False
nm3245634	nm0815432	1	False	False
nm3250138	nm0003183	1	False	False
nm3250138	nm0423775	1	False	False
nm3250138	nm0587571	1	False	False
nm3250138	nm0739063	1	False	False
nm3250138	nm1264807	1	False	False
nm3250138	nm2166024	1	False	False
nm3251191	nm0168655	1	False	False
nm3251230	nm0089989	1	False	False
nm3251230	nm0119946	3	False	False
nm3251230	nm0133150	3	False	False
nm3251765	nm0168655	1	False	False
nm3257852	nm1652456	1	False	False
nm3260093	nm11341610	1	False	False
nm3260093	nm2749836	1	False	False
nm3263825	nm0013918	1	False	False
nm3263825	nm0159009	1	False	False
nm3263825	nm0341952	2	False	False
nm3263825	nm0391669	1	False	False
nm3263825	nm0818657	1	False	False
nm3264992	nm1295445	1	False	False
nm3264992	nm3118752	1	False	False
nm3265652	nm0227261	1	False	False
nm3265695	nm2566002	1	False	False
nm3270340	nm3775069	1	False	False
nm3275353	nm3938217	1	False	False
nm3275453	nm0138588	2	False	False
nm3275453	nm0625950	1	False	False
nm3275453	nm0628255	1	False	False
nm3275453	nm0850888	1	False	False
nm3278327	nm0057463	1	False	False
nm3279655	nm1343696	1	False	False
nm3280582	nm0089989	1	False	False
nm3280582	nm0119946	1	False	False
nm3280582	nm0133150	1	False	False
nm3280833	nm5235976	1	False	False
nm3282299	nm0765956	1	False	False
nm3282299	nm4702370	1	False	False
nm3287424	nm0501904	1	False	False
nm3287424	nm0519140	1	False	False
nm3288955	nm0341952	1	False	False
nm3288955	nm0434877	1	False	False
nm3290618	nm0138588	1	False	False
nm3291123	nm0007096	1	False	False
nm3291123	nm0588576	1	False	False
nm3291123	nm0603104	1	False	False
nm3292107	nm0179787	1	False	False
nm3292107	nm1406764	1	False	False
nm3292107	nm2873116	1	False	False
nm3292962	nm0036934	1	False	False
nm3292962	nm1670295	1	False	False
nm3293893	nm6811956	1	False	False
nm3293893	nm7669943	1	False	False
nm3294372	nm3341026	1	False	False
nm3294372	nm6481712	1	False	False
nm3296564	nm0263822	1	False	False
nm3296564	nm0808161	2	False	False
nm3296564	nm0942024	1	False	False
nm3298114	nm0413112	1	False	False
nm3298114	nm0596867	1	False	False
nm3298114	nm0842298	1	False	False
nm3298114	nm1034887	2	False	False
nm3298114	nm1430258	1	False	False
nm3298114	nm1834283	1	False	False
nm3299017	nm0873983	1	False	False
nm3300218	nm0175473	1	False	False
nm3300218	nm0270966	1	False	False
nm3300218	nm0929955	1	False	False
nm3302615	nm0057463	1	False	False
nm3302615	nm0525785	1	False	False
nm3305207	nm6280889	1	False	False
nm3306725	nm0005267	1	False	False
nm3306725	nm1587329	1	False	False
nm3306725	nm4137938	1	False	False
nm3307110	nm0420326	2	False	False
nm3311623	nm3509898	1	False	False
nm3311623	nm3637134	1	False	False
nm3311653	nm0331215	1	False	False
nm3311653	nm0488960	1	False	False
nm3311653	nm1329138	3	False	False
nm3311653	nm5484242	1	False	False
nm3312255	nm0003430	1	False	False
nm3312255	nm0568416	1	False	False
nm3312255	nm9361497	1	False	False
nm3314983	nm2051980	1	False	False
nm3321780	nm0286614	1	False	False
nm3321780	nm1290141	1	False	False
nm3326877	nm3950233	1	False	False
nm3337387	nm0319666	1	False	False
nm3337387	nm1103601	1	False	False
nm3341527	nm0008408	1	False	False
nm3341527	nm0512114	1	False	False
nm3341527	nm7673453	1	False	False
nm3341711	nm0024948	1	False	False
nm3341741	nm2027168	1	False	False
nm3344453	nm0953968	1	False	False
nm3344453	nm3920289	2	False	False
nm3346393	nm2069089	1	False	False
nm3346393	nm2073006	1	False	False
nm3347197	nm0174483	1	False	False
nm3348335	nm1857312	1	False	False
nm3352320	nm0078735	1	False	False
nm3352320	nm0334299	1	False	False
nm3355108	nm0119946	3	False	False
nm3355108	nm0133150	3	False	False
nm3355108	nm3301854	1	False	False
nm3355994	nm0807153	1	False	False
nm3355994	nm7122891	1	False	False
nm3356959	nm0325494	1	False	False
nm3356959	nm0697877	2	False	False
nm3356959	nm1466598	2	False	False
nm3356959	nm6045762	1	False	False
nm3360706	nm0081960	1	False	False
nm3360706	nm0438195	1	False	False
nm3360706	nm0842298	1	False	False
nm3360706	nm0849980	1	False	False
nm3364782	nm3114820	1	False	False
nm3364945	nm0944956	1	False	False
nm3369529	nm2298402	2	False	False
nm3370032	nm5404569	1	False	False
nm3371817	nm3785122	1	False	False
nm3371817	nm7585795	1	False	False
nm3373074	nm2026065	1	False	False
nm3373340	nm0864936	1	False	False
nm3373340	nm0894916	2	False	False
nm3373340	nm1488064	1	False	False
nm3373340	nm1941358	1	False	False
nm3373946	nm0625950	2	False	False
nm3374402	nm0475465	1	False	False
nm3376444	nm1069530	1	False	False
nm3376444	nm3529149	1	False	False
nm3376444	nm3933675	1	False	False
nm3379321	nm0887184	1	False	False
nm3379982	nm0628255	1	False	False
nm3380929	nm2026065	1	False	False
nm3382747	nm0164721	1	False	False
nm3382747	nm0204466	1	False	False
nm3382747	nm0306802	2	False	False
nm3382747	nm0576182	1	False	False
nm3386056	nm0596867	1	False	False
nm3386056	nm0710662	1	False	False
nm3386056	nm4349919	1	False	False
nm3389030	nm0247787	2	False	False
nm3389030	nm0365748	1	False	False
nm3389030	nm1358793	2	False	False
nm3389030	nm1952700	1	False	False
nm3395465	nm1138177	1	False	False
nm3395465	nm2599842	1	False	False
nm3400157	nm2021590	1	False	False
nm3400157	nm2336731	2	False	False
nm3400157	nm2428141	3	False	False
nm3403085	nm0563930	1	False	False
nm3404509	nm3844632	1	False	False
nm3404509	nm5361665	1	False	False
nm3405369	nm1188251	1	False	False
nm3406721	nm0712897	1	False	False
nm3408014	nm0518791	1	False	False
nm3408219	nm0485130	1	False	False
nm3408219	nm0944956	1	False	False
nm3408219	nm2870739	1	False	False
nm3408356	nm0024948	1	False	False
nm3408356	nm0194961	1	False	False
nm3408356	nm0232442	1	False	False
nm3408356	nm0294195	1	False	False
nm3408356	nm0391669	1	False	False
nm3408356	nm3770487	1	False	False
nm3411049	nm0650459	1	False	False
nm3411049	nm7382256	1	False	False
nm3417272	nm0437987	1	False	False
nm3418056	nm0004447	1	False	False
nm3418056	nm0076353	1	False	False
nm3418056	nm0459192	1	False	False
nm3422127	nm0210686	1	False	False
nm3425256	nm1725195	1	False	False
nm3428500	nm8007431	1	False	False
nm3429611	nm0405162	1	False	False
nm3429611	nm1689290	1	False	False
nm3429611	nm2170754	1	False	False
nm3430259	nm2140990	1	False	False
nm3432017	nm1244330	1	False	False
nm3434607	nm0573872	1	False	False
nm3437456	nm0003306	4	False	False
nm3437456	nm3264196	1	False	False
nm3439604	nm4733361	1	False	False
nm3448383	nm0714851	1	False	False
nm3448383	nm1243077	1	False	False
nm3448383	nm3029737	1	False	False
nm3449193	nm2749464	1	False	False
nm3456533	nm0004079	1	False	False
nm3456533	nm0036896	1	False	False
nm3460614	nm0343239	1	False	False
nm3462545	nm0277466	1	False	False
nm3462841	nm2327927	1	False	False
nm3463072	nm2464484	1	False	False
nm3468825	nm9555082	1	False	False
nm3469397	nm1704951	1	False	False
nm3469397	nm1771984	1	False	False
nm3469397	nm2287103	1	False	False
nm3469928	nm0215973	1	False	False
nm3470110	nm1725195	1	False	False
nm3470394	nm0331215	1	False	False
nm3470394	nm0934855	2	False	False
nm3470394	nm1329138	2	False	False
nm3477311	nm0139283	2	False	False
nm3477311	nm0320349	1	False	False
nm3477311	nm0601494	2	False	False
nm3477311	nm2817397	1	False	False
nm3479537	nm2347031	1	False	False
nm3481322	nm0153737	1	False	False
nm3481322	nm1396043	1	False	False
nm3481675	nm2554297	1	False	False
nm3488766	nm1873265	2	False	False
nm3489958	nm0573872	1	False	False
nm3489958	nm1161500	1	False	False
nm3489958	nm3162291	1	False	False
nm3490098	nm0057463	1	False	False
nm3490098	nm0525785	1	False	False
nm3490098	nm1023401	1	False	False
nm3490098	nm2204043	1	False	False
nm3490439	nm0002638	1	False	False
nm3490439	nm0197703	1	False	False
nm3490439	nm0283478	1	False	False
nm3490439	nm0321877	1	False	False
nm3490439	nm0387739	1	False	False
nm3490439	nm1396043	1	False	False
nm3493218	nm1294424	1	False	False
nm3494934	nm1755555	1	False	False
nm3498078	nm1633027	1	False	False
nm3498078	nm2673327	1	False	False
nm3498355	nm5446133	1	False	False
nm3501047	nm2771834	1	False	False
nm3501047	nm4467085	1	False	False
nm3501047	nm6595054	1	False	False
nm3509392	nm0069072	3	False	False
nm3509392	nm0876590	1	False	False
nm3509392	nm2266269	2	False	False
nm3517928	nm5011663	1	False	False
nm3518230	nm0139416	1	False	False
nm3518230	nm1134072	1	False	False
nm3521294	nm0004475	1	False	False
nm3521928	nm0236776	1	False	False
nm3521928	nm0705891	1	False	False
nm3525268	nm0179589	1	False	False
nm3526200	nm0194961	1	False	False
nm3528299	nm2347031	1	False	False
nm3528683	nm0155739	1	False	False
nm3528683	nm0468860	1	False	False
nm3529685	nm0616793	1	False	False
nm3529685	nm7807331	1	False	False
nm3530852	nm0073316	1	False	False
nm3530852	nm0219895	1	False	False
nm3535341	nm0257998	1	False	False
nm3535341	nm0501728	1	False	False
nm3535341	nm0907188	1	False	False
nm3535341	nm1273063	1	False	False
nm3537808	nm3064113	1	False	False
nm3537808	nm3537157	1	False	False
nm3537808	nm3538167	1	False	False
nm3537808	nm8217378	1	False	False
nm3538945	nm0048855	1	False	False
nm3538945	nm2671078	1	False	False
nm3542197	nm0343239	1	False	False
nm3542197	nm0851395	1	False	False
nm3542197	nm1047637	1	False	False
nm3542598	nm11251367	2	False	False
nm3542644	nm0162722	4	False	False
nm3542644	nm0754978	1	False	False
nm3542644	nm0820310	1	False	False
nm3542644	nm1373880	2	False	False
nm3542644	nm3689180	4	False	False
nm3543478	nm0703729	1	False	False
nm3544347	nm0767894	1	False	False
nm3544347	nm1630641	1	False	False
nm3544347	nm3240526	1	False	False
nm3545234	nm0194467	2	False	False
nm3545449	nm0316887	1	False	False
nm3545449	nm0772894	1	False	False
nm3545449	nm0808465	1	False	False
nm3545449	nm1262986	1	False	False
nm3545449	nm2899027	1	False	False
nm3556177	nm0413391	1	False	False
nm3556177	nm1172943	1	False	False
nm3556177	nm1939331	1	False	False
nm3560703	nm3250348	1	False	False
nm3564817	nm0942024	1	False	False
nm3564817	nm1791603	1	False	False
nm3564817	nm2479853	1	False	False
nm3565086	nm7727271	1	False	False
nm3567693	nm0210686	1	False	False
nm3567693	nm0578297	1	False	False
nm3567693	nm0799047	1	False	False
nm3568697	nm10545540	1	False	False
nm3571295	nm0009017	1	False	False
nm3571295	nm0789443	1	False	False
nm3571295	nm1396043	1	False	False
nm3571295	nm2503331	4	False	False
nm3571295	nm4621191	1	False	False
nm3577101	nm0164609	1	False	False
nm3577101	nm3375108	1	False	False
nm3577101	nm4016970	1	False	False
nm3579431	nm7380804	1	False	False
nm3579431	nm7380805	1	False	False
nm3582666	nm0932144	1	False	False
nm3590794	nm4223661	1	False	False
nm3593780	nm0004475	1	False	False
nm3593780	nm0036896	2	False	False
nm3593780	nm0128147	2	False	False
nm3593780	nm0328738	1	False	False
nm3601736	nm0057896	1	False	False
nm3601736	nm1222066	1	False	False
nm3601736	nm1333905	1	False	False
nm3601736	nm1928189	1	False	False
nm3601750	nm0437987	1	False	False
nm3601750	nm3227004	1	False	False
nm3601750	nm3952372	1	False	False
nm3602272	nm1134072	1	False	False
nm3602272	nm1467670	1	False	False
nm3602272	nm2072976	1	False	False
nm3602272	nm2658590	1	False	False
nm3608178	nm2291661	1	False	False
nm3609545	nm2657010	7	False	False
nm3612790	nm2284959	1	False	False
nm3612790	nm5551149	1	False	False
nm3612790	nm5615332	1	False	False
nm3616919	nm0122372	1	False	False
nm3616919	nm0805480	2	False	False
nm3616919	nm1495637	1	False	False
nm3616919	nm2767776	1	False	False
nm3616919	nm4867712	2	False	False
nm3620967	nm3906619	1	False	False
nm3620967	nm7933560	1	False	False
nm3625282	nm0172670	1	False	False
nm3625282	nm0397500	1	False	False
nm3625282	nm6045762	1	False	False
nm3632835	nm0119946	1	False	False
nm3632835	nm0133150	1	False	False
nm3634351	nm4558657	1	False	False
nm3635685	nm0818503	1	False	False
nm3636342	nm3636003	1	False	False
nm3636342	nm3637119	1	False	False
nm3636471	nm8648163	1	False	False
nm3642042	nm3636003	2	False	False
nm3642042	nm3637119	2	False	False
nm3643006	nm0754978	2	False	False
nm3643006	nm1016998	1	False	False
nm3644872	nm5192923	1	False	False
nm3644894	nm0069072	4	False	False
nm3644894	nm0876590	3	False	False
nm3644894	nm2266269	1	False	False
nm3647071	nm0313394	1	False	False
nm3648954	nm3636003	1	False	False
nm3648954	nm3637119	1	False	False
nm3649491	nm0022913	1	False	False
nm3649491	nm0543128	1	False	False
nm3650358	nm0376212	1	False	False
nm3650358	nm0425506	1	False	False
nm3650358	nm2269772	1	False	False
nm3650358	nm2447764	1	False	False
nm3650358	nm2798354	1	False	False
nm3653255	nm0081960	1	False	False
nm3654826	nm11298895	1	False	False
nm3655562	nm0004629	1	False	False
nm3659345	nm0081960	1	False	False
nm3659345	nm0875486	1	False	False
nm3659345	nm1158540	1	False	False
nm3659345	nm1222653	1	False	False
nm3663337	nm1121990	1	False	False
nm3663337	nm4163948	1	False	False
nm3667633	nm0537164	1	False	False
nm3670597	nm0004428	1	False	False
nm3672554	nm1021702	1	False	False
nm3672554	nm2968466	1	False	False
nm3673069	nm0555684	1	False	False
nm3681143	nm0929829	1	False	False
nm3684607	nm0671656	1	False	False
nm3688777	nm0004055	1	False	False
nm3688777	nm0321334	1	False	False
nm3688777	nm0397500	1	False	False
nm3688777	nm3950233	1	False	False
nm3693054	nm0664176	2	False	False
nm3696955	nm0056205	1	False	False
nm3698087	nm0399937	1	False	False
nm3702458	nm0519140	1	False	False
nm3706989	nm0671656	1	False	False
nm3706989	nm1108613	1	False	False
nm3708121	nm0159009	1	False	False
nm3708121	nm0270966	1	False	False
nm3715724	nm6161997	1	False	False
nm3731374	nm4165218	1	False	False
nm3736364	nm2657010	1	False	False
nm3737101	nm3621395	1	False	False
nm3739595	nm1273063	1	False	False
nm3739595	nm2238720	1	False	False
nm3739595	nm2605110	1	False	False
nm3739595	nm3150287	1	False	False
nm3739963	nm0172670	1	False	False
nm3739963	nm0260402	1	False	False
nm3739963	nm0279110	1	False	False
nm3739963	nm0397500	1	False	False
nm3739963	nm5393607	1	False	False
nm3739963	nm6045762	1	False	False
nm3741669	nm0041784	1	False	False
nm3741669	nm2238720	1	False	False
nm3742944	nm3033830	1	False	False
nm3748444	nm2062197	1	False	False
nm3748444	nm6006898	1	False	False
nm3748444	nm8187859	1	False	False
nm3749783	nm0834426	1	False	False
nm3749783	nm3059930	1	False	False
nm3751211	nm0442080	1	False	False
nm3753738	nm0140829	1	False	False
nm3753738	nm1707261	1	False	False
nm3753738	nm1873265	1	False	False
nm3753738	nm2184371	1	False	False
nm3753738	nm3124579	1	False	False
nm3753738	nm6493771	1	False	False
nm3755126	nm0529175	1	False	False
nm3755126	nm1027122	1	False	False
nm3755126	nm2214628	1	False	False
nm3755184	nm0178243	1	False	False
nm3755184	nm1003804	1	False	False
nm3755184	nm1015441	1	False	False
nm3757082	nm0894069	1	False	False
nm3757082	nm1740299	1	False	False
nm3757082	nm2971221	1	False	False
nm3757082	nm7092221	1	False	False
nm3758935	nm1725195	1	False	False
nm3759280	nm1060035	1	False	False
nm3759280	nm1894851	1	False	False
nm3768393	nm1709461	1	False	False
nm3773685	nm0370498	1	False	False
nm3775112	nm2263397	1	False	False
nm3780114	nm0003636	1	False	False
nm3780114	nm1639580	1	False	False
nm3782765	nm3042526	1	False	False
nm3783998	nm0375464	1	False	False
nm3788041	nm0290130	1	False	False
nm3788041	nm0514379	1	False	False
nm3788469	nm0270966	1	False	False
nm3788469	nm2140990	1	False	False
nm3791569	nm0137639	2	False	False
nm3795356	nm0332503	1	False	False
nm3795356	nm0603104	1	False	False
nm3796520	nm0080521	2	False	False
nm3796520	nm4159635	2	False	False
nm3796520	nm5649054	2	False	False
nm3805261	nm0277655	1	False	False
nm3805261	nm0616793	2	False	False
nm3808901	nm0625614	1	False	False
nm3808901	nm3262292	1	False	False
nm3811045	nm0114011	1	False	False
nm3811045	nm0823068	1	False	False
nm3811045	nm1930215	1	False	False
nm3811600	nm6117341	1	False	False
nm3813261	nm3312356	1	False	False
nm3813261	nm4051293	1	False	False
nm3817287	nm0865212	1	False	False
nm3817287	nm1936920	1	False	False
nm3817287	nm2118749	1	False	False
nm3817794	nm1958420	1	False	False
nm3823670	nm7829515	1	False	False
nm3827807	nm0164181	1	False	False
nm3827807	nm1377990	1	False	False
nm3831486	nm0135359	1	False	False
nm3831755	nm0343523	1	False	False
nm3836955	nm0950041	2	False	False
nm3836955	nm1138177	2	False	False
nm3838536	nm0438309	1	False	False
nm3838678	nm5553586	1	False	False
nm3839225	nm0062185	1	False	False
nm3846254	nm0138502	1	False	False
nm3846254	nm0187351	1	False	False
nm3846767	nm6109024	1	False	False
nm3851845	nm0729242	1	False	False
nm3853710	nm0319685	1	False	False
nm3853710	nm1138177	1	False	False
